Region,Sample,Classification,Mean,Std,Variance,Zero %,NaN %,Inf %,Min,Max,Unique Values
rotterdam,sample_034,VALID,21985.65625,15813.03515625,250052096.0,0.0,0.0,0.0,100.01893615722656,51108.30859375,69282
rotterdam,sample_035,VALID,21744.671875,15789.037109375,249293680.0,0.0,0.0,0.0,100.01893615722656,51459.02734375,69292
rourkela,sample_000,VALID,19519.328125,16011.375,256364128.0,0.0,0.0,0.0,7534.798828125,46900.05078125,68799
rourkela,sample_001,VALID,19517.013671875,15983.771484375,255480960.0,0.0,0.0,0.0,7534.798828125,46900.05078125,68796
rourkela,sample_002,VALID,19582.5703125,15930.8388671875,253791616.0,0.0,0.0,0.0,7534.798828125,46676.984375,68800
rourkela,sample_003,VALID,18806.166015625,16038.9267578125,257247168.0,3.756893382352941,0.0,0.0,0.0,45794.8671875,66264
rourkela,sample_004,VALID,14375.45703125,16131.85546875,260236768.0,26.381548713235293,0.0,0.0,0.0,45794.8671875,50825
rourkela,sample_005,HIGH_NODATA,9515.0234375,14793.306640625,218841920.0,51.38154871323529,0.0,0.0,0.0,45794.8671875,33637
rourkela,sample_006,VALID,19588.39453125,16028.5302734375,256913776.0,0.0,0.0,0.0,7534.798828125,46987.015625,68775
rourkela,sample_007,VALID,19599.9921875,15983.6171875,255476016.0,0.0,0.0,0.0,7534.798828125,46900.05078125,68814
rourkela,sample_008,VALID,19634.701171875,15908.1474609375,253069168.0,0.0,0.0,0.0,7534.798828125,46676.984375,68849
rourkela,sample_009,VALID,17989.70703125,16121.125,259890656.0,7.882869944852941,0.0,0.0,0.0,46634.5703125,63476
rourkela,sample_010,VALID,13187.2412109375,15932.7998046875,253854112.0,32.42618336397059,0.0,0.0,0.0,46634.5703125,46707
rourkela,sample_011,HIGH_NODATA,8299.212890625,14157.0595703125,200422336.0,57.42618336397059,0.0,0.0,0.0,46391.1640625,29494
rourkela,sample_012,VALID,19615.267578125,16075.30078125,258415280.0,0.0,0.0,0.0,7534.798828125,47013.09765625,68703
rourkela,sample_013,VALID,19617.158203125,16011.23046875,256359488.0,0.0,0.0,0.0,7534.798828125,46900.05078125,68722
rourkela,sample_014,VALID,19637.14453125,15910.6689453125,253149392.0,0.005744485294117647,0.0,0.0,0.0,46741.82421875,68775
rourkela,sample_015,VALID,16873.86328125,16187.4560546875,262033744.0,13.47369025735294,0.0,0.0,0.0,46634.5703125,59625
rourkela,sample_016,VALID,11987.7685546875,15646.6875,244818816.0,38.47369025735294,0.0,0.0,0.0,46634.5703125,42526
rourkela,sample_017,HIGH_NODATA,7086.34521484375,13389.3603515625,179274976.0,63.47369025735294,0.0,0.0,0.0,46391.1640625,25318
rourkela,sample_018,VALID,19620.705078125,16056.197265625,257801456.0,0.0,0.0,0.0,7534.798828125,47013.09765625,68658
rourkela,sample_019,VALID,19645.875,16002.3203125,256074240.0,0.0,0.0,0.0,7534.798828125,46900.05078125,68701
rourkela,sample_020,VALID,19468.345703125,15950.7841796875,254427520.0,0.8774701286764706,0.0,0.0,0.0,46940.7109375,68136
rourkela,sample_021,VALID,15706.875,16204.05859375,262571520.0,19.498219209558822,0.0,0.0,0.0,46940.7109375,55468
rourkela,sample_022,VALID,10819.033203125,15299.5087890625,234074960.0,44.498219209558826,0.0,0.0,0.0,46940.7109375,38360
rourkela,sample_023,HIGH_NODATA,5894.576171875,12492.875,156071936.0,69.49821920955883,0.0,0.0,0.0,46940.7109375,21159
rourkela,sample_024,VALID,19536.34375,15983.3037109375,255465984.0,0.0,0.0,0.0,7588.2548828125,47013.09765625,68781
rourkela,sample_025,VALID,19623.4453125,15955.8369140625,254588720.0,0.0,0.0,0.0,7643.859375,46852.875,68748
rourkela,sample_026,VALID,18962.033203125,16026.318359375,256842880.0,3.262867647058824,0.0,0.0,0.0,46940.7109375,66507
rourkela,sample_027,VALID,14567.90625,16145.091796875,260663984.0,25.515567555147058,0.0,0.0,0.0,46940.7109375,51342
rourkela,sample_028,HIGH_NODATA,9641.1376953125,14834.5205078125,220063008.0,50.51556755514706,0.0,0.0,0.0,46940.7109375,34216
rourkela,sample_029,HIGH_NODATA,4709.3408203125,11400.79296875,129978080.0,75.51556755514706,0.0,0.0,0.0,46940.7109375,17000
rourkela,sample_030,VALID,19295.283203125,15935.271484375,253932880.0,0.0,0.0,0.0,7588.2548828125,47013.09765625,68812
rourkela,sample_031,VALID,19450.869140625,15944.869140625,254238848.0,0.0,0.0,0.0,7643.859375,46837.125,68837
rourkela,sample_032,VALID,18063.591796875,16144.421875,260642368.0,7.161937040441177,0.0,0.0,0.0,46940.7109375,63897
rourkela,sample_033,VALID,13340.9296875,15993.87890625,255804176.0,31.53866038602941,0.0,0.0,0.0,46940.7109375,47228
rourkela,sample_034,HIGH_NODATA,8425.5771484375,14247.6259765625,202994848.0,56.53866038602941,0.0,0.0,0.0,46940.7109375,30098
rourkela,sample_035,HIGH_NODATA,3503.661865234375,10044.9375,100900768.0,81.53866038602942,0.0,0.0,0.0,46940.7109375,12828
rudrapur,sample_000,VALID,19532.734375,15485.8896484375,239812784.0,0.0,0.0,0.0,7678.56298828125,46089.6875,68828
rudrapur,sample_001,VALID,19570.541015625,15563.2158203125,242213696.0,0.0,0.0,0.0,7678.56298828125,46612.1171875,68864
rudrapur,sample_002,VALID,19536.087890625,15630.9404296875,244326304.0,0.0,0.0,0.0,7678.56298828125,46612.1171875,68827
rudrapur,sample_003,VALID,19505.236328125,15695.865234375,246360192.0,0.0,0.0,0.0,7678.56298828125,46612.1171875,68705
rudrapur,sample_004,VALID,19440.93359375,15710.8388671875,246830448.0,0.0,0.0,0.0,7867.3271484375,46612.1171875,68628
rudrapur,sample_005,VALID,19476.734375,15680.646484375,245882672.0,0.0,0.0,0.0,7867.3271484375,46560.4453125,68681
rudrapur,sample_006,VALID,19660.5546875,15499.0654296875,240221024.0,0.0,0.0,0.0,7864.00341796875,46089.6875,68851
rudrapur,sample_007,VALID,19746.3046875,15561.7958984375,242169488.0,0.0,0.0,0.0,7917.26416015625,46722.79296875,68891
rudrapur,sample_008,VALID,19696.5,15603.6328125,243473344.0,0.0,0.0,0.0,7867.3271484375,46722.79296875,68865
rudrapur,sample_009,VALID,19577.462890625,15626.548828125,244189024.0,0.0,0.0,0.0,7867.3271484375,46722.79296875,68848
rudrapur,sample_010,VALID,19455.228515625,15644.21484375,244741456.0,0.0,0.0,0.0,7867.3271484375,46722.79296875,68781
rudrapur,sample_011,VALID,19400.09375,15610.892578125,243699952.0,0.0,0.0,0.0,7867.3271484375,46674.875,68710
rudrapur,sample_012,VALID,19659.349609375,15497.1171875,240160640.0,0.0,0.0,0.0,7819.5869140625,46089.6875,68871
rudrapur,sample_013,VALID,19805.705078125,15537.8291015625,241424144.0,0.0,0.0,0.0,7834.44140625,46722.79296875,68889
rudrapur,sample_014,VALID,19799.75390625,15550.5244140625,241818800.0,0.0,0.0,0.0,7900.96533203125,46722.79296875,68905
rudrapur,sample_015,VALID,19703.208984375,15555.1640625,241963136.0,0.0,0.0,0.0,7862.8525390625,46722.79296875,68899
rudrapur,sample_016,VALID,19577.421875,15582.5400390625,242815552.0,0.0,0.0,0.0,7862.8525390625,46722.79296875,68877
rudrapur,sample_017,VALID,19503.486328125,15565.49609375,242284672.0,0.0,0.0,0.0,7862.8525390625,46674.875,68796
rudrapur,sample_018,VALID,19547.44140625,15508.9814453125,240528512.0,0.0,0.0,0.0,7819.5869140625,45990.88671875,68896
rudrapur,sample_019,VALID,19721.421875,15532.611328125,241262000.0,0.0,0.0,0.0,7834.44140625,46722.79296875,68934
rudrapur,sample_020,VALID,19780.8203125,15523.7919921875,240988128.0,0.0,0.0,0.0,7900.96533203125,46722.79296875,68959
rudrapur,sample_021,VALID,19734.783203125,15512.7978515625,240646896.0,0.0,0.0,0.0,7862.8525390625,46722.79296875,68975
rudrapur,sample_022,VALID,19677.228515625,15542.623046875,241573136.0,0.0,0.0,0.0,7862.8525390625,46722.79296875,68964
rudrapur,sample_023,VALID,19642.001953125,15535.5634765625,241353728.0,0.0,0.0,0.0,7862.8525390625,46674.875,68929
rudrapur,sample_024,VALID,19417.283203125,15518.7421875,240831360.0,0.0,0.0,0.0,7615.46875,47218.671875,68835
rudrapur,sample_025,VALID,19574.484375,15531.8671875,241238912.0,0.0,0.0,0.0,7615.46875,47218.671875,68911
rudrapur,sample_026,VALID,19677.51171875,15511.7509765625,240614432.0,0.0,0.0,0.0,7835.7529296875,47218.671875,68917
rudrapur,sample_027,VALID,19686.5625,15506.07421875,240438352.0,0.0,0.0,0.0,7835.7529296875,47218.671875,68961
rudrapur,sample_028,VALID,19700.296875,15529.119140625,241153536.0,0.0,0.0,0.0,7835.7529296875,46722.79296875,68986
rudrapur,sample_029,VALID,19736.97265625,15532.0244140625,241243776.0,0.0,0.0,0.0,7835.7529296875,46674.875,68973
rudrapur,sample_030,VALID,19249.6328125,15527.513671875,241103680.0,0.0,0.0,0.0,7615.46875,47218.671875,68733
rudrapur,sample_031,VALID,19335.28515625,15528.9560546875,241148464.0,0.0,0.0,0.0,7615.46875,47218.671875,68805
rudrapur,sample_032,VALID,19502.84375,15492.259765625,240010112.0,0.0,0.0,0.0,7835.7529296875,47218.671875,68864
rudrapur,sample_033,VALID,19618.951171875,15488.462890625,239892496.0,0.0,0.0,0.0,7835.7529296875,47218.671875,68904
rudrapur,sample_034,VALID,19738.734375,15513.1806640625,240658768.0,0.0,0.0,0.0,7835.7529296875,46297.9609375,68926
rudrapur,sample_035,VALID,19854.13671875,15518.2734375,240816816.0,0.0,0.0,0.0,7835.7529296875,46297.9609375,68927
sagar,sample_000,VALID,20800.734375,16940.48828125,286980160.0,0.0,0.0,0.0,7863.20166015625,49325.9609375,69015
sagar,sample_001,VALID,20844.19140625,16995.318359375,288840832.0,0.0,0.0,0.0,7863.20166015625,49325.9609375,69028
sagar,sample_002,VALID,20839.72265625,17022.392578125,289761856.0,0.0,0.0,0.0,7863.20166015625,49325.9609375,68968
sagar,sample_003,VALID,20877.205078125,17043.8984375,290494464.0,0.0,0.0,0.0,7863.20166015625,49325.9609375,68963
sagar,sample_004,VALID,20959.07421875,17076.71484375,291614176.0,0.0,0.0,0.0,8023.82470703125,49216.3125,68930
sagar,sample_005,VALID,20883.015625,17012.34765625,289420000.0,0.0,0.0,0.0,8023.82470703125,49216.3125,68956
sagar,sample_006,VALID,20864.84765625,16944.525390625,287116960.0,0.0,0.0,0.0,6592.52001953125,49196.625,68976
sagar,sample_007,VALID,20837.41015625,16921.8515625,286349056.0,0.0,0.0,0.0,6592.52001953125,49196.625,69016
sagar,sample_008,VALID,20792.982421875,16913.93359375,286081152.0,0.0,0.0,0.0,7789.23388671875,49196.625,69005
sagar,sample_009,VALID,20824.529296875,16906.2421875,285821056.0,0.0,0.0,0.0,7789.23388671875,49169.19140625,69021
sagar,sample_010,VALID,20904.091796875,16943.35546875,287077312.0,0.0,0.0,0.0,7789.23388671875,49273.33984375,68997
sagar,sample_011,VALID,20833.197265625,16937.494140625,286878720.0,0.0,0.0,0.0,7873.43701171875,49273.33984375,68976
sagar,sample_012,VALID,20870.47265625,16919.6953125,286276064.0,0.0,0.0,0.0,6592.52001953125,49196.625,68969
sagar,sample_013,VALID,20827.0546875,16874.0390625,284733216.0,0.0,0.0,0.0,6592.52001953125,49196.625,68999
sagar,sample_014,VALID,20754.578125,16827.921875,283178944.0,0.0,0.0,0.0,7711.8681640625,49196.625,69034
sagar,sample_015,VALID,20755.4296875,16800.892578125,282269984.0,0.0,0.0,0.0,7711.8681640625,49169.19140625,69024
sagar,sample_016,VALID,20827.4140625,16838.107421875,283521856.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,69020
sagar,sample_017,VALID,20769.197265625,16862.8984375,284357376.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,68991
sagar,sample_018,VALID,20799.015625,16909.00390625,285914400.0,0.0,0.0,0.0,6592.52001953125,49131.95703125,68974
sagar,sample_019,VALID,20739.625,16831.638671875,283304064.0,0.0,0.0,0.0,6592.52001953125,49131.95703125,68977
sagar,sample_020,VALID,20684.4296875,16769.03125,281200384.0,0.0,0.0,0.0,7711.8681640625,49062.2890625,69013
sagar,sample_021,VALID,20715.50390625,16763.228515625,281005824.0,0.0,0.0,0.0,7711.8681640625,49121.84375,68994
sagar,sample_022,VALID,20777.744140625,16803.982421875,282373824.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,68984
sagar,sample_023,VALID,20711.5625,16842.33984375,283664416.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,68984
sagar,sample_024,VALID,20803.142578125,16922.169921875,286359808.0,0.0,0.0,0.0,6592.52001953125,49131.95703125,68977
sagar,sample_025,VALID,20754.466796875,16852.146484375,283994848.0,0.0,0.0,0.0,6592.52001953125,49131.95703125,68990
sagar,sample_026,VALID,20757.341796875,16820.064453125,282914560.0,0.0,0.0,0.0,7711.8681640625,48951.65234375,69001
sagar,sample_027,VALID,20812.330078125,16833.123046875,283354048.0,0.0,0.0,0.0,7711.8681640625,49121.84375,68983
sagar,sample_028,VALID,20786.693359375,16835.56640625,283436320.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,68988
sagar,sample_029,VALID,20721.90625,16864.8203125,284422144.0,0.0,0.0,0.0,7711.8681640625,49273.33984375,68960
sagar,sample_030,VALID,20651.224609375,16870.171875,284602688.0,0.0,0.0,0.0,7923.07421875,49131.95703125,69009
sagar,sample_031,VALID,20611.62890625,16820.197265625,282919008.0,0.0,0.0,0.0,7753.53564453125,49131.95703125,69009
sagar,sample_032,VALID,20648.859375,16810.669921875,282598656.0,0.0,0.0,0.0,7711.8681640625,48951.65234375,69018
sagar,sample_033,VALID,20715.11328125,16851.56640625,283975264.0,0.0,0.0,0.0,7711.8681640625,49121.84375,68999
sagar,sample_034,VALID,20729.107421875,16876.435546875,284814048.0,0.0,0.0,0.0,7711.8681640625,49437.14453125,69008
sagar,sample_035,VALID,20710.275390625,16903.142578125,285716224.0,0.0,0.0,0.0,7711.8681640625,49437.14453125,69002
sahara_desert,sample_000,VALID,23688.4765625,13094.845703125,171474976.0,0.0,0.0,0.0,8067.873046875,45449.0078125,69094
sahara_desert,sample_001,VALID,23756.693359375,13001.4150390625,169036784.0,0.0,0.0,0.0,8139.7099609375,46057.9140625,69001
sahara_desert,sample_002,VALID,23865.296875,12978.091796875,168430864.0,0.0,0.0,0.0,8017.931640625,46057.9140625,69030
sahara_desert,sample_003,VALID,24098.83984375,12946.4072265625,167609472.0,0.0,0.0,0.0,8017.931640625,46057.9140625,69001
sahara_desert,sample_004,VALID,24122.716796875,13012.14453125,169315904.0,0.0,0.0,0.0,7920.7177734375,46057.9140625,68876
sahara_desert,sample_005,VALID,23581.0078125,13383.0625,179106368.0,0.0,0.0,0.0,7512.6845703125,45790.40625,68882
sahara_desert,sample_006,VALID,24217.37890625,12905.498046875,166551888.0,0.0,0.0,0.0,8067.873046875,45449.0078125,69136
sahara_desert,sample_007,VALID,24007.44921875,12934.32421875,167296752.0,0.0,0.0,0.0,7692.2412109375,45950.11328125,69092
sahara_desert,sample_008,VALID,23878.912109375,13006.81640625,169177280.0,0.0,0.0,0.0,7692.2412109375,45950.11328125,69088
sahara_desert,sample_009,VALID,23936.7265625,13037.87890625,169986288.0,0.0,0.0,0.0,7692.2412109375,45950.11328125,69060
sahara_desert,sample_010,VALID,23870.8046875,13123.2236328125,172219008.0,0.0,0.0,0.0,7692.2412109375,45950.11328125,69016
sahara_desert,sample_011,VALID,23472.0,13399.6259765625,179549968.0,0.0,0.0,0.0,7634.830078125,45744.83203125,68986
sahara_desert,sample_012,VALID,24818.48828125,12595.0908203125,158636320.0,0.0,0.0,0.0,8067.873046875,45449.0078125,68995
sahara_desert,sample_013,VALID,24430.90234375,12753.8544921875,162660800.0,0.0,0.0,0.0,7692.2412109375,45370.109375,69099
sahara_desert,sample_014,VALID,24192.810546875,12905.380859375,166548864.0,0.0,0.0,0.0,7692.2412109375,45744.83203125,69163
sahara_desert,sample_015,VALID,24034.05078125,13037.9013671875,169986864.0,0.0,0.0,0.0,7692.2412109375,45744.83203125,69101
sahara_desert,sample_016,VALID,23869.861328125,13150.0185546875,172922976.0,0.0,0.0,0.0,7692.2412109375,45744.83203125,69079
sahara_desert,sample_017,VALID,23510.521484375,13377.9921875,178970688.0,0.0,0.0,0.0,7636.7626953125,45744.83203125,69007
sahara_desert,sample_018,VALID,25398.4921875,12292.4423828125,151104128.0,0.0,0.0,0.0,8208.6123046875,44985.84375,68754
sahara_desert,sample_019,VALID,24977.505859375,12552.169921875,157556976.0,0.0,0.0,0.0,7692.2412109375,45370.109375,68959
sahara_desert,sample_020,VALID,24678.201171875,12760.4248046875,162828432.0,0.0,0.0,0.0,7692.2412109375,45613.13671875,69062
sahara_desert,sample_021,VALID,24293.708984375,13013.2119140625,169343696.0,0.0,0.0,0.0,7692.2412109375,45641.109375,69108
sahara_desert,sample_022,VALID,23957.42578125,13199.27734375,174220928.0,0.0,0.0,0.0,7692.2412109375,45810.71484375,69157
sahara_desert,sample_023,VALID,23546.767578125,13384.7529296875,179151600.0,0.0,0.0,0.0,7636.7626953125,45810.71484375,69103
sahara_desert,sample_024,VALID,25676.150390625,12160.7529296875,147883904.0,0.0,0.0,0.0,8716.8173828125,44908.40625,68640
sahara_desert,sample_025,VALID,25375.5,12414.943359375,154130816.0,0.0,0.0,0.0,7692.2412109375,45370.109375,68855
sahara_desert,sample_026,VALID,25116.125,12638.2412109375,159725152.0,0.0,0.0,0.0,7692.2412109375,45613.13671875,68912
sahara_desert,sample_027,VALID,24670.30078125,12955.181640625,167836720.0,0.0,0.0,0.0,7692.2412109375,45641.109375,68969
sahara_desert,sample_028,VALID,24273.533203125,13164.5380859375,173305072.0,0.0,0.0,0.0,7692.2412109375,45810.71484375,69096
sahara_desert,sample_029,VALID,23746.82421875,13375.423828125,178901968.0,0.0,0.0,0.0,7710.7998046875,45810.71484375,69161
sahara_desert,sample_030,VALID,25763.25,12073.0048828125,145757456.0,0.0,0.0,0.0,11778.4150390625,44974.1015625,68510
sahara_desert,sample_031,VALID,25607.296875,12270.39453125,150562592.0,0.0,0.0,0.0,7869.94677734375,45370.109375,68758
sahara_desert,sample_032,VALID,25429.55859375,12474.689453125,155617888.0,0.0,0.0,0.0,7869.94677734375,45494.125,68768
sahara_desert,sample_033,VALID,25036.953125,12799.5478515625,163828432.0,0.0,0.0,0.0,7856.65380859375,45641.109375,68789
sahara_desert,sample_034,VALID,24638.271484375,13055.0712890625,170434880.0,0.0,0.0,0.0,7856.45361328125,45810.71484375,68924
sahara_desert,sample_035,VALID,24022.3515625,13344.4501953125,178074352.0,0.0,0.0,0.0,7710.7998046875,45810.71484375,69094
salar_de_uyuni,sample_000,VALID,31909.2578125,5652.998046875,31956386.0,0.0,0.0,0.0,24321.142578125,40796.1875,67435
salar_de_uyuni,sample_001,VALID,32259.458984375,5476.9384765625,29996856.0,0.0,0.0,0.0,24321.142578125,40796.1875,67234
salar_de_uyuni,sample_002,VALID,32506.537109375,5200.03173828125,27040328.0,0.0,0.0,0.0,24402.95703125,40796.1875,67983
salar_de_uyuni,sample_003,VALID,32834.9765625,5020.05517578125,25200954.0,0.0,0.0,0.0,24402.95703125,40796.1875,67874
salem,sample_000,VALID,20593.181640625,15730.337890625,247443536.0,0.0,0.0,0.0,7803.91552734375,47999.4296875,69037
salem,sample_001,VALID,20458.73828125,15575.0947265625,242583584.0,0.0,0.0,0.0,7546.30517578125,47999.4296875,69076
salem,sample_002,VALID,20231.34765625,15445.3583984375,238559088.0,0.0,0.0,0.0,7546.30517578125,47651.7265625,69134
salem,sample_003,VALID,19878.546875,15246.0849609375,232443120.0,0.0,0.0,0.0,7546.30517578125,47059.328125,69121
salem,sample_004,VALID,19560.12890625,15081.6181640625,227455200.0,0.0,0.0,0.0,7546.30517578125,46924.703125,69077
salem,sample_005,VALID,19331.802734375,15063.498046875,226908976.0,0.0,0.0,0.0,7221.1005859375,46392.94921875,69010
salem,sample_006,VALID,20683.513671875,15831.6298828125,250640512.0,0.0,0.0,0.0,7669.5947265625,47999.4296875,69054
salem,sample_007,VALID,20674.07421875,15674.3427734375,245685008.0,0.0,0.0,0.0,7546.30517578125,47999.4296875,69092
salem,sample_008,VALID,20581.017578125,15568.6279296875,242382176.0,0.0,0.0,0.0,7546.30517578125,47831.859375,69135
salem,sample_009,VALID,20320.607421875,15375.8466796875,236416672.0,0.0,0.0,0.0,7546.30517578125,47546.08203125,69178
salem,sample_010,VALID,20047.333984375,15245.5859375,232427904.0,0.0,0.0,0.0,7546.30517578125,47546.08203125,69184
salem,sample_011,VALID,19766.533203125,15205.798828125,231216304.0,0.0,0.0,0.0,7221.1005859375,47081.9375,69141
salem,sample_012,VALID,20810.73828125,16118.556640625,259807872.0,0.0,0.0,0.0,7669.5947265625,49919.3515625,68988
salem,sample_013,VALID,20890.982421875,15958.5439453125,254675120.0,0.0,0.0,0.0,7669.5947265625,48535.3046875,69065
salem,sample_014,VALID,20901.330078125,15846.65234375,251116400.0,0.0,0.0,0.0,7940.45703125,48535.3046875,69106
salem,sample_015,VALID,20716.75,15679.314453125,245840912.0,0.0,0.0,0.0,7940.45703125,48193.328125,69175
salem,sample_016,VALID,20528.00390625,15613.435546875,243779376.0,0.0,0.0,0.0,7710.76806640625,48193.328125,69187
salem,sample_017,VALID,20218.62890625,15554.7197265625,241949312.0,0.0,0.0,0.0,7710.76806640625,47892.9296875,69154
salem,sample_018,VALID,20801.109375,16285.5380859375,265218736.0,0.0,0.0,0.0,7593.6376953125,49919.3515625,69039
salem,sample_019,VALID,20910.220703125,16168.71875,261427472.0,0.0,0.0,0.0,7593.6376953125,48535.3046875,69079
salem,sample_020,VALID,20995.0625,16077.248046875,258477904.0,0.0,0.0,0.0,7593.6376953125,48535.3046875,69089
salem,sample_021,VALID,20854.814453125,15951.2109375,254441136.0,0.0,0.0,0.0,7940.45703125,48193.328125,69099
salem,sample_022,VALID,20703.1796875,15938.4228515625,254033312.0,0.0,0.0,0.0,7710.76806640625,48193.328125,69154
salem,sample_023,VALID,20414.779296875,15872.310546875,251930240.0,0.0,0.0,0.0,7105.17822265625,48125.96484375,69146
salem,sample_024,VALID,20831.951171875,16469.271484375,271236896.0,0.0,0.0,0.0,3719.270751953125,49946.28125,69056
salem,sample_025,VALID,20957.251953125,16349.4951171875,267305984.0,0.0,0.0,0.0,7593.6376953125,49946.28125,69114
salem,sample_026,VALID,21012.99609375,16253.19140625,264166224.0,0.0,0.0,0.0,7593.6376953125,49626.45703125,69100
salem,sample_027,VALID,20910.732421875,16161.21875,261184992.0,0.0,0.0,0.0,7641.9013671875,49626.45703125,69105
salem,sample_028,VALID,20745.8046875,16136.310546875,260380528.0,0.0,0.0,0.0,7641.9013671875,48193.328125,69094
salem,sample_029,VALID,20426.669921875,16081.865234375,258626384.0,0.0,0.0,0.0,7105.17822265625,48125.96484375,69005
salem,sample_030,VALID,20883.333984375,16714.673828125,279380352.0,0.0,0.0,0.0,3719.270751953125,50182.64453125,69047
salem,sample_031,VALID,20935.04296875,16569.623046875,274552416.0,0.0,0.0,0.0,7593.6376953125,50182.640625,69087
salem,sample_032,VALID,20913.11328125,16406.275390625,269165856.0,0.0,0.0,0.0,6810.31640625,49641.703125,69086
salem,sample_033,VALID,20808.923828125,16278.02734375,264974160.0,0.0,0.0,0.0,6810.31640625,49626.45703125,69117
salem,sample_034,VALID,20607.9921875,16204.6328125,262590128.0,0.0,0.0,0.0,6810.31640625,48903.765625,69103
salem,sample_035,VALID,20309.779296875,16136.10546875,260373888.0,0.0,0.0,0.0,6810.31640625,48125.96484375,68949
salt_lake_city,sample_000,VALID,22170.322265625,16692.578125,278642144.0,0.0,0.0,0.0,6756.70556640625,52719.9921875,69319
salt_lake_city,sample_001,VALID,22312.10546875,16718.078125,279494112.0,0.0,0.0,0.0,7483.01708984375,52719.9921875,69273
salt_lake_city,sample_002,VALID,22091.541015625,16756.990234375,280796704.0,0.0,0.0,0.0,7589.46337890625,52719.9921875,69278
salt_lake_city,sample_003,VALID,21250.9296875,16586.83984375,275123232.0,0.0,0.0,0.0,7768.4345703125,51364.87890625,69258
salt_lake_city,sample_004,VALID,20327.404296875,16340.501953125,267012000.0,0.0,0.0,0.0,7697.29345703125,49817.21484375,69198
salt_lake_city,sample_005,VALID,19579.380859375,16072.974609375,258340528.0,0.0,0.0,0.0,7660.5986328125,49804.765625,69044
salt_lake_city,sample_006,VALID,22864.10546875,16690.55078125,278574496.0,0.0,0.0,0.0,7607.68017578125,53406.86328125,69308
salt_lake_city,sample_007,VALID,22856.671875,16672.373046875,277968032.0,0.0,0.0,0.0,7673.93017578125,52719.9921875,69252
salt_lake_city,sample_008,VALID,22456.201171875,16710.068359375,279226400.0,0.0,0.0,0.0,6723.39990234375,52719.9921875,69266
salt_lake_city,sample_009,VALID,21597.791015625,16568.078125,274501184.0,0.0,0.0,0.0,6723.39990234375,51104.58984375,69269
salt_lake_city,sample_010,VALID,20646.728515625,16407.814453125,269216384.0,0.0,0.0,0.0,6723.39990234375,50383.78125,69265
salt_lake_city,sample_011,VALID,19867.4921875,16206.337890625,262645392.0,0.0,0.0,0.0,6723.39990234375,50383.78125,69112
salt_lake_city,sample_012,VALID,23383.2578125,16560.9140625,274263872.0,0.0,0.0,0.0,7673.93017578125,53406.86328125,69248
salt_lake_city,sample_013,VALID,23344.587890625,16529.591796875,273227424.0,0.0,0.0,0.0,7673.93017578125,52532.1796875,69203
salt_lake_city,sample_014,VALID,22791.517578125,16619.65625,276212960.0,0.0,0.0,0.0,6723.39990234375,52532.1796875,69229
salt_lake_city,sample_015,VALID,21939.55078125,16610.80078125,275918720.0,0.0,0.0,0.0,6444.212890625,51707.3515625,69263
salt_lake_city,sample_016,VALID,21039.583984375,16515.537109375,272762944.0,0.0,0.0,0.0,6444.212890625,50671.39453125,69318
salt_lake_city,sample_017,VALID,20186.896484375,16382.34765625,268381328.0,0.0,0.0,0.0,6444.212890625,50383.78125,69197
salt_lake_city,sample_018,VALID,23718.482421875,16557.169921875,274139872.0,0.0,0.0,0.0,7919.0498046875,53406.86328125,69139
salt_lake_city,sample_019,VALID,23693.232421875,16517.18359375,272817376.0,0.0,0.0,0.0,7931.5966796875,52532.1796875,69116
salt_lake_city,sample_020,VALID,23159.396484375,16635.830078125,276750816.0,0.0,0.0,0.0,6723.39990234375,52532.1796875,69119
salt_lake_city,sample_021,VALID,22418.5546875,16709.5234375,279208192.0,0.0,0.0,0.0,6444.212890625,52200.00390625,69179
salt_lake_city,sample_022,VALID,21602.599609375,16656.78515625,277448512.0,0.0,0.0,0.0,6444.212890625,50671.39453125,69321
salt_lake_city,sample_023,VALID,20647.171875,16542.9765625,273670048.0,0.0,0.0,0.0,6444.212890625,50383.78125,69244
salt_lake_city,sample_024,VALID,23589.966796875,16671.921875,277952960.0,0.0,0.0,0.0,8048.0244140625,53406.86328125,69015
salt_lake_city,sample_025,VALID,23647.61328125,16591.810546875,275288192.0,0.0,0.0,0.0,7034.49658203125,52532.1796875,68997
salt_lake_city,sample_026,VALID,23232.267578125,16708.689453125,279180288.0,0.0,0.0,0.0,6723.39990234375,52532.1796875,69020
salt_lake_city,sample_027,VALID,22718.89453125,16796.56640625,282124672.0,0.0,0.0,0.0,6444.212890625,52200.00390625,69126
salt_lake_city,sample_028,VALID,22001.609375,16769.966796875,281231776.0,0.0,0.0,0.0,6444.212890625,50671.39453125,69272
salt_lake_city,sample_029,VALID,20922.3125,16646.68359375,277112064.0,0.0,0.0,0.0,6444.212890625,50629.94921875,69274
salt_lake_city,sample_030,VALID,23282.80859375,16821.4921875,282962592.0,0.0,0.0,0.0,8048.0244140625,52532.1796875,68973
